starttime	seconds	ctime	dtime	ttime	wait
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	4
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	6
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:06 2024	1731297246	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	4
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	4
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	4
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	4
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	6
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	6
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	4
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	6
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	6
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	6
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	6
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	4
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	6
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	4
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	4
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	4
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	4
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	6
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	6
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	6
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	6
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	4
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	4
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	6
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	4
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	6
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	3
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	6
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	6
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	6
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	6
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	4
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	6
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	4
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:09 2024	1731297249	0	16	16	5
Sun Nov 10 22:54:06 2024	1731297246	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	4
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	6
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	6
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	4
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	6
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	3
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	6
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:54:09 2024	1731297249	0	16	16	6
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	6
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	4
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	6
Sun Nov 10 22:54:06 2024	1731297246	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	4
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	4
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	4
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	6
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	6
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	6
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	6
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	6
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	6
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	6
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	4
Sun Nov 10 22:54:09 2024	1731297249	0	16	16	6
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	4
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	6
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	6
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	6
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	6
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	4
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	4
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	6
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	4
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	6
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	6
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	4
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	5
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	6
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	6
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	6
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	4
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	4
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:09 2024	1731297249	0	16	16	4
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	6
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	6
Sun Nov 10 22:54:06 2024	1731297246	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	6
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	4
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	6
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	6
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	4
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	6
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	6
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	4
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	6
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	6
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	6
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	6
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	4
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:06 2024	1731297246	0	16	16	5
Sun Nov 10 22:54:06 2024	1731297246	0	16	16	5
Sun Nov 10 22:54:09 2024	1731297249	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	6
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	6
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	4
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	4
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	6
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	6
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	5
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	6
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	6
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	5
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:06 2024	1731297246	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	4
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	6
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	6
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	4
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	6
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	6
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	4
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	6
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	6
Sun Nov 10 22:54:06 2024	1731297246	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	6
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	4
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	4
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	6
Sun Nov 10 22:54:09 2024	1731297249	0	16	16	4
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	6
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	4
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	6
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	6
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	6
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	6
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	6
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	6
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	4
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	6
Sun Nov 10 22:54:06 2024	1731297246	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	6
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	6
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	6
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	6
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	6
Sun Nov 10 22:54:00 2024	1731297240	0	16	16	6
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:54:07 2024	1731297247	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	6
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	6
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	4
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	4
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	6
Sun Nov 10 22:54:08 2024	1731297248	0	16	16	4
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	4
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	4
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	5
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	5
Sun Nov 10 22:53:52 2024	1731297232	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	6
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	4
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	4
Sun Nov 10 22:53:58 2024	1731297238	0	16	16	6
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	4
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	6
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	6
Sun Nov 10 22:54:04 2024	1731297244	0	16	16	5
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	6
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:54:02 2024	1731297242	0	16	16	6
Sun Nov 10 22:54:09 2024	1731297249	0	16	16	5
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:54:01 2024	1731297241	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	6
Sun Nov 10 22:53:56 2024	1731297236	0	16	16	5
Sun Nov 10 22:54:05 2024	1731297245	0	16	16	5
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	6
Sun Nov 10 22:53:59 2024	1731297239	0	16	16	6
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	5
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	3
Sun Nov 10 22:53:54 2024	1731297234	0	16	16	5
Sun Nov 10 22:53:55 2024	1731297235	0	16	16	4
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
Sun Nov 10 22:53:57 2024	1731297237	0	16	16	6
Sun Nov 10 22:53:53 2024	1731297233	0	16	16	4
Sun Nov 10 22:54:03 2024	1731297243	0	16	16	5
